"poll_codi","contaminant","data","Concentration","dt_h"
28,"H2S",2019-04-26 10:00:00,2.4,20689
28,"H2S",2019-04-26 11:00:00,1.6,20690
28,"H2S",2019-04-26 12:00:00,1.5,20691
28,"H2S",2019-04-26 13:00:00,1.8,20692
28,"H2S",2019-04-26 14:00:00,1.5,20693
28,"H2S",2019-04-26 15:00:00,1.7,20694
28,"H2S",2019-04-26 16:00:00,1.5,20695
28,"H2S",2019-04-26 17:00:00,1.6,20696
28,"H2S",2019-04-26 18:00:00,1.9,20697
28,"H2S",2019-04-26 19:00:00,1.6,20698
28,"H2S",2019-04-26 20:00:00,1.5,20699
28,"H2S",2019-04-26 21:00:00,3.1,20700
28,"H2S",2019-04-26 22:00:00,2,20701
28,"H2S",2019-04-26 23:00:00,3,20702
28,"H2S",2019-04-27 00:00:00,3.3,20703
28,"H2S",2019-04-27 01:00:00,3.6,20704
28,"H2S",2019-04-27 02:00:00,4.2,20705
28,"H2S",2019-04-27 03:00:00,2.5,20706
28,"H2S",2019-04-27 04:00:00,2,20707
28,"H2S",2019-04-27 05:00:00,2,20708
28,"H2S",2019-04-27 06:00:00,2,20709
28,"H2S",2019-04-27 07:00:00,1.9,20710
28,"H2S",2019-04-27 08:00:00,2.3,20711
28,"H2S",2019-04-27 09:00:00,2,20712
28,"H2S",2019-04-27 10:00:00,1.5,20713
28,"H2S",2019-04-27 11:00:00,1.8,20714
28,"H2S",2019-04-27 12:00:00,1.8,20715
28,"H2S",2019-04-27 13:00:00,1.7,20716
28,"H2S",2019-04-27 14:00:00,1.7,20717
28,"H2S",2019-04-27 15:00:00,1.7,20718
28,"H2S",2019-04-27 16:00:00,1.5,20719
28,"H2S",2019-04-27 17:00:00,1.6,20720
28,"H2S",2019-04-27 18:00:00,1.9,20721
28,"H2S",2019-04-27 19:00:00,1.7,20722
28,"H2S",2019-04-27 20:00:00,1.9,20723
28,"H2S",2019-04-27 21:00:00,1.5,20724
28,"H2S",2019-04-27 22:00:00,1.7,20725
28,"H2S",2019-04-27 23:00:00,1.6,20726
28,"H2S",2019-04-28 00:00:00,1.5,20727
28,"H2S",2019-04-28 01:00:00,1.7,20728
28,"H2S",2019-04-28 02:00:00,1.9,20729
28,"H2S",2019-04-28 03:00:00,1.5,20730
28,"H2S",2019-04-28 04:00:00,2.2,20731
28,"H2S",2019-04-28 05:00:00,1.9,20732
28,"H2S",2019-04-28 06:00:00,2.1,20733
28,"H2S",2019-04-28 07:00:00,1.9,20734
28,"H2S",2019-04-28 08:00:00,1.8,20735
28,"H2S",2019-04-28 09:00:00,2,20736
28,"H2S",2019-04-28 10:00:00,1.8,20737
28,"H2S",2019-04-28 11:00:00,1.7,20738
28,"H2S",2019-04-28 12:00:00,1.7,20739
28,"H2S",2019-04-28 13:00:00,1.8,20740
28,"H2S",2019-04-28 14:00:00,1.5,20741
28,"H2S",2019-04-28 15:00:00,1.6,20742
28,"H2S",2019-04-28 16:00:00,1.6,20743
28,"H2S",2019-04-28 17:00:00,1.6,20744
28,"H2S",2019-04-28 18:00:00,1.9,20745
28,"H2S",2019-04-28 19:00:00,1.6,20746
28,"H2S",2019-04-28 20:00:00,1.6,20747
28,"H2S",2019-04-28 21:00:00,1.8,20748
28,"H2S",2019-04-28 22:00:00,1.6,20749
28,"H2S",2019-04-28 23:00:00,1.4,20750
28,"H2S",2019-04-29 00:00:00,1.5,20751
28,"H2S",2019-04-29 01:00:00,1.6,20752
28,"H2S",2019-04-29 02:00:00,1.3,20753
28,"H2S",2019-04-29 03:00:00,1.7,20754
28,"H2S",2019-04-29 04:00:00,1.6,20755
28,"H2S",2019-04-29 05:00:00,1.6,20756
28,"H2S",2019-04-29 06:00:00,1.5,20757
28,"H2S",2019-04-29 07:00:00,1.6,20758
28,"H2S",2019-04-29 08:00:00,1.7,20759
28,"H2S",2019-04-29 09:00:00,1.5,20760
28,"H2S",2019-04-29 10:00:00,1.4,20761
28,"H2S",2019-04-29 11:00:00,1.3,20762
28,"H2S",2019-04-29 12:00:00,1.8,20763
28,"H2S",2019-04-29 16:00:00,1.6,20767
28,"H2S",2019-04-29 17:00:00,1.6,20768
28,"H2S",2019-04-29 18:00:00,1.4,20769
28,"H2S",2019-04-29 19:00:00,1.5,20770
28,"H2S",2019-04-29 20:00:00,1.4,20771
28,"H2S",2019-04-29 21:00:00,1.7,20772
28,"H2S",2019-04-29 22:00:00,2.1,20773
28,"H2S",2019-04-29 23:00:00,1.5,20774
28,"H2S",2019-04-30 00:00:00,1.5,20775
28,"H2S",2019-04-30 01:00:00,1.4,20776
28,"H2S",2019-04-30 02:00:00,1.5,20777
28,"H2S",2019-04-30 03:00:00,1.5,20778
28,"H2S",2019-04-30 04:00:00,1.3,20779
28,"H2S",2019-04-30 05:00:00,1.3,20780
28,"H2S",2019-04-30 06:00:00,1.4,20781
28,"H2S",2019-04-30 07:00:00,1.5,20782
28,"H2S",2019-04-30 08:00:00,1.6,20783
28,"H2S",2019-04-30 09:00:00,1.5,20784
28,"H2S",2019-04-30 10:00:00,2.2,20785
28,"H2S",2019-04-30 11:00:00,1.3,20786
28,"H2S",2019-04-30 12:00:00,1.6,20787
28,"H2S",2019-04-30 13:00:00,1.5,20788
28,"H2S",2019-04-30 14:00:00,1.3,20789
28,"H2S",2019-04-30 15:00:00,1.4,20790
28,"H2S",2019-04-30 16:00:00,1.3,20791
28,"H2S",2019-04-30 17:00:00,1.4,20792
28,"H2S",2019-04-30 18:00:00,1.4,20793
28,"H2S",2019-04-30 19:00:00,1.5,20794
28,"H2S",2019-04-30 20:00:00,1.6,20795
28,"H2S",2019-04-30 21:00:00,1.4,20796
28,"H2S",2019-04-30 22:00:00,1.4,20797
28,"H2S",2019-04-30 23:00:00,1.7,20798
28,"H2S",2019-05-01 00:00:00,1.5,20799
28,"H2S",2019-05-01 01:00:00,1.5,20800
28,"H2S",2019-05-01 02:00:00,1.5,20801
28,"H2S",2019-05-01 03:00:00,1.4,20802
28,"H2S",2019-05-01 04:00:00,1.3,20803
28,"H2S",2019-05-01 05:00:00,1.4,20804
28,"H2S",2019-05-01 06:00:00,1.3,20805
28,"H2S",2019-05-01 07:00:00,1.4,20806
28,"H2S",2019-05-01 08:00:00,1.6,20807
28,"H2S",2019-05-01 09:00:00,1.6,20808
28,"H2S",2019-05-01 10:00:00,1.4,20809
28,"H2S",2019-05-01 11:00:00,1.5,20810
28,"H2S",2019-05-01 12:00:00,1.5,20811
28,"H2S",2019-05-01 13:00:00,1.5,20812
28,"H2S",2019-05-01 14:00:00,1.6,20813
28,"H2S",2019-05-01 15:00:00,1.3,20814
28,"H2S",2019-05-01 16:00:00,1.5,20815
28,"H2S",2019-05-01 17:00:00,1.5,20816
28,"H2S",2019-05-01 18:00:00,1.4,20817
28,"H2S",2019-05-01 19:00:00,1.4,20818
28,"H2S",2019-05-01 20:00:00,1.4,20819
28,"H2S",2019-05-01 21:00:00,1.5,20820
28,"H2S",2019-05-01 22:00:00,1.5,20821
28,"H2S",2019-05-01 23:00:00,1.4,20822
28,"H2S",2019-05-02 00:00:00,1.6,20823
28,"H2S",2019-05-02 01:00:00,1.8,20824
28,"H2S",2019-05-02 02:00:00,1.6,20825
28,"H2S",2019-05-02 03:00:00,1.7,20826
28,"H2S",2019-05-02 04:00:00,1.5,20827
28,"H2S",2019-05-02 05:00:00,1.8,20828
28,"H2S",2019-05-02 06:00:00,1.7,20829
28,"H2S",2019-05-02 07:00:00,1.8,20830
28,"H2S",2019-05-02 08:00:00,2.1,20831
28,"H2S",2019-05-02 09:00:00,2,20832
28,"H2S",2019-05-02 10:00:00,2.4,20833
28,"H2S",2019-05-02 11:00:00,2.3,20834
28,"H2S",2019-05-02 12:00:00,1.6,20835
28,"H2S",2019-05-02 13:00:00,1.7,20836
28,"H2S",2019-05-02 14:00:00,1.7,20837
28,"H2S",2019-05-02 15:00:00,1.6,20838
28,"H2S",2019-05-02 17:00:00,1.8,20840
28,"H2S",2019-05-02 18:00:00,2.2,20841
28,"H2S",2019-05-02 19:00:00,1.5,20842
28,"H2S",2019-05-02 20:00:00,1.7,20843
28,"H2S",2019-05-02 21:00:00,1.7,20844
28,"H2S",2019-05-02 22:00:00,2,20845
28,"H2S",2019-05-02 23:00:00,1.6,20846
28,"H2S",2019-05-03 00:00:00,1.8,20847
28,"H2S",2019-05-03 01:00:00,1.6,20848
28,"H2S",2019-05-03 02:00:00,1.5,20849
28,"H2S",2019-05-03 03:00:00,1.7,20850
28,"H2S",2019-05-03 04:00:00,1.5,20851
28,"H2S",2019-05-03 05:00:00,1.4,20852
28,"H2S",2019-05-03 06:00:00,1.8,20853
28,"H2S",2019-05-03 07:00:00,2.2,20854
28,"H2S",2019-05-03 08:00:00,2.1,20855
28,"H2S",2019-05-03 09:00:00,1.9,20856
28,"H2S",2019-05-03 10:00:00,2,20857
28,"H2S",2019-05-03 11:00:00,2.2,20858
28,"H2S",2019-05-03 12:00:00,2.2,20859
28,"H2S",2019-05-03 13:00:00,2,20860
28,"H2S",2019-05-03 14:00:00,1.9,20861
28,"H2S",2019-05-03 15:00:00,2.1,20862
28,"H2S",2019-05-03 16:00:00,2.6,20863
28,"H2S",2019-05-03 17:00:00,1.9,20864
28,"H2S",2019-05-03 18:00:00,1.9,20865
28,"H2S",2019-05-03 19:00:00,2.1,20866
28,"H2S",2019-05-03 20:00:00,2.2,20867
28,"H2S",2019-05-03 21:00:00,2.2,20868
28,"H2S",2019-05-03 22:00:00,2.6,20869
28,"H2S",2019-05-03 23:00:00,2.1,20870
28,"H2S",2019-05-04 00:00:00,2.3,20871
28,"H2S",2019-05-04 01:00:00,2.1,20872
28,"H2S",2019-05-04 02:00:00,2.1,20873
28,"H2S",2019-05-04 03:00:00,2.7,20874
28,"H2S",2019-05-04 04:00:00,2.3,20875
28,"H2S",2019-05-04 05:00:00,2.2,20876
28,"H2S",2019-05-04 06:00:00,2.8,20877
28,"H2S",2019-05-04 07:00:00,2.2,20878
28,"H2S",2019-05-04 08:00:00,2.1,20879
28,"H2S",2019-05-04 09:00:00,2.2,20880
28,"H2S",2019-05-04 10:00:00,2.5,20881
28,"H2S",2019-05-04 11:00:00,1.9,20882
28,"H2S",2019-05-04 12:00:00,2.4,20883
28,"H2S",2019-05-04 13:00:00,2.3,20884
28,"H2S",2019-05-04 14:00:00,2.3,20885
28,"H2S",2019-05-04 15:00:00,2.1,20886
28,"H2S",2019-05-04 16:00:00,2.2,20887
28,"H2S",2019-05-04 17:00:00,2.1,20888
28,"H2S",2019-05-04 18:00:00,2,20889
28,"H2S",2019-05-04 19:00:00,2,20890
28,"H2S",2019-05-04 20:00:00,2.3,20891
28,"H2S",2019-05-04 21:00:00,2.4,20892
28,"H2S",2019-05-04 22:00:00,2.9,20893
28,"H2S",2019-05-04 23:00:00,2.1,20894
28,"H2S",2019-05-05 00:00:00,2,20895
28,"H2S",2019-05-05 01:00:00,2.1,20896
28,"H2S",2019-05-05 02:00:00,2.1,20897
28,"H2S",2019-05-05 03:00:00,2.3,20898
28,"H2S",2019-05-05 04:00:00,2.4,20899
28,"H2S",2019-05-05 05:00:00,2.4,20900
28,"H2S",2019-05-05 06:00:00,2.1,20901
28,"H2S",2019-05-05 07:00:00,2.4,20902
28,"H2S",2019-05-05 08:00:00,2.3,20903
28,"H2S",2019-05-05 09:00:00,2.1,20904
28,"H2S",2019-05-05 10:00:00,2.4,20905
28,"H2S",2019-05-05 11:00:00,2.1,20906
28,"H2S",2019-05-05 12:00:00,2.6,20907
28,"H2S",2019-05-05 13:00:00,2.6,20908
28,"H2S",2019-05-05 14:00:00,2,20909
28,"H2S",2019-05-05 15:00:00,2.5,20910
28,"H2S",2019-05-05 16:00:00,2.4,20911
28,"H2S",2019-05-05 17:00:00,2.6,20912
28,"H2S",2019-05-05 18:00:00,2.2,20913
28,"H2S",2019-05-05 19:00:00,2.7,20914
28,"H2S",2019-05-05 20:00:00,2.7,20915
28,"H2S",2019-05-05 21:00:00,3.1,20916
28,"H2S",2019-05-05 22:00:00,7.4,20917
28,"H2S",2019-05-05 23:00:00,2.9,20918
28,"H2S",2019-05-06 00:00:00,2.7,20919
28,"H2S",2019-05-06 01:00:00,2.7,20920
28,"H2S",2019-05-06 02:00:00,2.5,20921
28,"H2S",2019-05-06 03:00:00,2.8,20922
28,"H2S",2019-05-06 04:00:00,3.1,20923
28,"H2S",2019-05-06 05:00:00,3.2,20924
28,"H2S",2019-05-06 06:00:00,3.1,20925
28,"H2S",2019-05-06 07:00:00,2.8,20926
28,"H2S",2019-05-06 08:00:00,3.2,20927
28,"H2S",2019-05-06 09:00:00,3,20928
28,"H2S",2019-05-06 10:00:00,3,20929
28,"H2S",2019-05-06 14:00:00,3.9,20933
28,"H2S",2019-05-06 15:00:00,3,20934
28,"H2S",2019-05-06 16:00:00,1.9,20935
28,"H2S",2019-05-06 17:00:00,1.6,20936
28,"H2S",2019-05-06 18:00:00,1.4,20937
28,"H2S",2019-05-06 19:00:00,1.3,20938
28,"H2S",2019-05-06 20:00:00,1.3,20939
28,"H2S",2019-05-06 21:00:00,1.3,20940
28,"H2S",2019-05-06 22:00:00,1.2,20941
28,"H2S",2019-05-06 23:00:00,1.3,20942
28,"H2S",2019-05-07 00:00:00,1.1,20943
28,"H2S",2019-05-07 01:00:00,1.4,20944
28,"H2S",2019-05-07 02:00:00,1.2,20945
28,"H2S",2019-05-07 03:00:00,1.2,20946
28,"H2S",2019-05-07 04:00:00,1.2,20947
28,"H2S",2019-05-07 05:00:00,1.2,20948
28,"H2S",2019-05-07 06:00:00,1.3,20949
28,"H2S",2019-05-07 07:00:00,1.4,20950
28,"H2S",2019-05-07 08:00:00,1.3,20951
28,"H2S",2019-05-07 09:00:00,1.4,20952
28,"H2S",2019-05-07 10:00:00,1.5,20953
28,"H2S",2019-05-07 11:00:00,1.4,20954
28,"H2S",2019-05-07 12:00:00,1.2,20955
28,"H2S",2019-05-07 13:00:00,1.4,20956
28,"H2S",2019-05-07 14:00:00,1.3,20957
28,"H2S",2019-05-07 15:00:00,1.2,20958
28,"H2S",2019-05-07 16:00:00,1.2,20959
28,"H2S",2019-05-07 17:00:00,1.2,20960
28,"H2S",2019-05-07 18:00:00,1.2,20961
28,"H2S",2019-05-07 19:00:00,1.2,20962
28,"H2S",2019-05-07 20:00:00,1.2,20963
28,"H2S",2019-05-07 21:00:00,1.1,20964
28,"H2S",2019-05-07 22:00:00,1.1,20965
28,"H2S",2019-05-07 23:00:00,1,20966
28,"H2S",2019-05-08 00:00:00,1.1,20967
28,"H2S",2019-05-08 01:00:00,1.1,20968
28,"H2S",2019-05-08 02:00:00,1.1,20969
28,"H2S",2019-05-08 03:00:00,1.3,20970
28,"H2S",2019-05-08 04:00:00,1.2,20971
28,"H2S",2019-05-08 05:00:00,1.1,20972
28,"H2S",2019-05-08 06:00:00,1,20973
28,"H2S",2019-05-08 07:00:00,1.1,20974
28,"H2S",2019-05-08 08:00:00,1.1,20975
28,"H2S",2019-05-08 09:00:00,1.1,20976
28,"H2S",2019-05-08 10:00:00,1.1,20977
28,"H2S",2019-05-08 11:00:00,1.1,20978
28,"H2S",2019-05-08 12:00:00,1.1,20979
28,"H2S",2019-05-08 13:00:00,1.1,20980
28,"H2S",2019-05-08 14:00:00,1,20981
28,"H2S",2019-05-08 15:00:00,1.1,20982
28,"H2S",2019-05-08 16:00:00,1.1,20983
28,"H2S",2019-05-08 17:00:00,1.1,20984
28,"H2S",2019-05-08 18:00:00,1.1,20985
28,"H2S",2019-05-08 19:00:00,1.1,20986
28,"H2S",2019-05-08 20:00:00,1.1,20987
28,"H2S",2019-05-08 21:00:00,1.1,20988
28,"H2S",2019-05-08 22:00:00,1.1,20989
28,"H2S",2019-05-08 23:00:00,1,20990
28,"H2S",2019-05-09 00:00:00,1.1,20991
28,"H2S",2019-05-09 01:00:00,1.1,20992
28,"H2S",2019-05-09 02:00:00,1,20993
28,"H2S",2019-05-09 03:00:00,1.1,20994
28,"H2S",2019-05-09 04:00:00,1.1,20995
28,"H2S",2019-05-09 05:00:00,1,20996
28,"H2S",2019-05-09 06:00:00,1.1,20997
28,"H2S",2019-05-09 07:00:00,1,20998
28,"H2S",2019-05-09 08:00:00,1.1,20999
28,"H2S",2019-05-09 09:00:00,1.1,21000
28,"H2S",2019-05-09 10:00:00,1.1,21001
28,"H2S",2019-05-09 11:00:00,1,21002
28,"H2S",2019-05-09 12:00:00,1,21003
28,"H2S",2019-05-09 13:00:00,1.1,21004
28,"H2S",2019-05-09 14:00:00,1.1,21005
28,"H2S",2019-05-09 15:00:00,1.1,21006
28,"H2S",2019-05-09 16:00:00,1.1,21007
28,"H2S",2019-05-09 17:00:00,1,21008
28,"H2S",2019-05-09 18:00:00,1.2,21009
28,"H2S",2019-05-09 19:00:00,1.2,21010
28,"H2S",2019-05-09 20:00:00,1.1,21011
28,"H2S",2019-05-09 21:00:00,1.1,21012
28,"H2S",2019-05-09 22:00:00,1.1,21013
28,"H2S",2019-05-09 23:00:00,1.2,21014
28,"H2S",2019-05-10 00:00:00,1.3,21015
28,"H2S",2019-05-10 01:00:00,1.4,21016
28,"H2S",2019-05-10 02:00:00,1.2,21017
28,"H2S",2019-05-10 03:00:00,1.1,21018
28,"H2S",2019-05-10 04:00:00,1.2,21019
28,"H2S",2019-05-10 05:00:00,1.4,21020
28,"H2S",2019-05-10 06:00:00,1.1,21021
28,"H2S",2019-05-10 07:00:00,1.2,21022
28,"H2S",2019-05-10 08:00:00,1.2,21023
28,"H2S",2019-05-10 09:00:00,1.7,21024
28,"H2S",2019-05-10 10:00:00,1.3,21025
28,"H2S",2019-05-10 11:00:00,1.3,21026
28,"H2S",2019-05-10 12:00:00,1.2,21027
28,"H2S",2019-05-10 13:00:00,1.1,21028
28,"H2S",2019-05-10 14:00:00,1.1,21029
28,"H2S",2019-05-10 15:00:00,1.1,21030
28,"H2S",2019-05-10 16:00:00,1.1,21031
28,"H2S",2019-05-10 17:00:00,1.1,21032
28,"H2S",2019-05-10 18:00:00,1.2,21033
28,"H2S",2019-05-10 19:00:00,1,21034
28,"H2S",2019-05-10 20:00:00,1,21035
28,"H2S",2019-05-10 21:00:00,1.1,21036
28,"H2S",2019-05-10 22:00:00,1.1,21037
28,"H2S",2019-05-10 23:00:00,1,21038
28,"H2S",2019-05-11 00:00:00,1.1,21039
28,"H2S",2019-05-11 01:00:00,1.1,21040
28,"H2S",2019-05-11 02:00:00,1.1,21041
28,"H2S",2019-05-11 03:00:00,1.1,21042
28,"H2S",2019-05-11 04:00:00,1.1,21043
28,"H2S",2019-05-11 05:00:00,1.1,21044
28,"H2S",2019-05-11 06:00:00,1.1,21045
28,"H2S",2019-05-11 07:00:00,1.1,21046
28,"H2S",2019-05-11 08:00:00,1.2,21047
28,"H2S",2019-05-11 09:00:00,1.1,21048
28,"H2S",2019-05-11 10:00:00,1.1,21049
28,"H2S",2019-05-11 11:00:00,1,21050
28,"H2S",2019-05-11 12:00:00,1,21051
28,"H2S",2019-05-11 13:00:00,1.1,21052
28,"H2S",2019-05-11 14:00:00,1.1,21053
28,"H2S",2019-05-11 15:00:00,1.1,21054
28,"H2S",2019-05-11 16:00:00,1,21055
28,"H2S",2019-05-11 17:00:00,1.1,21056
28,"H2S",2019-05-11 18:00:00,1,21057
28,"H2S",2019-05-11 19:00:00,1.2,21058
28,"H2S",2019-05-11 20:00:00,1.1,21059
28,"H2S",2019-05-11 21:00:00,1,21060
28,"H2S",2019-05-11 22:00:00,1.1,21061
28,"H2S",2019-05-11 23:00:00,1.1,21062
28,"H2S",2019-05-12 00:00:00,1,21063
28,"H2S",2019-05-12 01:00:00,1,21064
28,"H2S",2019-05-12 02:00:00,1.1,21065
28,"H2S",2019-05-12 03:00:00,1,21066
28,"H2S",2019-05-12 04:00:00,1,21067
28,"H2S",2019-05-12 05:00:00,1,21068
28,"H2S",2019-05-12 06:00:00,1.1,21069
28,"H2S",2019-05-12 07:00:00,1.2,21070
28,"H2S",2019-05-12 08:00:00,1,21071
28,"H2S",2019-05-12 09:00:00,1.2,21072
28,"H2S",2019-05-12 10:00:00,1.1,21073
28,"H2S",2019-05-12 11:00:00,1.1,21074
28,"H2S",2019-05-12 12:00:00,1.1,21075
28,"H2S",2019-05-12 13:00:00,1.1,21076
28,"H2S",2019-05-12 14:00:00,1.1,21077
28,"H2S",2019-05-12 15:00:00,1.2,21078
28,"H2S",2019-05-12 16:00:00,1.2,21079
28,"H2S",2019-05-12 17:00:00,1.2,21080
28,"H2S",2019-05-12 18:00:00,1.1,21081
28,"H2S",2019-05-12 19:00:00,1.2,21082
28,"H2S",2019-05-12 20:00:00,1.1,21083
28,"H2S",2019-05-12 21:00:00,1.2,21084
28,"H2S",2019-05-12 22:00:00,1.2,21085
28,"H2S",2019-05-12 23:00:00,1.1,21086
28,"H2S",2019-05-13 00:00:00,1.1,21087
28,"H2S",2019-05-13 01:00:00,1.2,21088
28,"H2S",2019-05-13 02:00:00,1.2,21089
28,"H2S",2019-05-13 03:00:00,1.2,21090
28,"H2S",2019-05-13 04:00:00,1.3,21091
28,"H2S",2019-05-13 05:00:00,1.3,21092
28,"H2S",2019-05-13 06:00:00,1.1,21093
28,"H2S",2019-05-13 07:00:00,1.3,21094
28,"H2S",2019-05-13 08:00:00,1.3,21095
28,"H2S",2019-05-13 09:00:00,1.3,21096
28,"H2S",2019-05-13 10:00:00,1.3,21097
28,"H2S",2019-05-13 11:00:00,1.1,21098
28,"H2S",2019-05-13 12:00:00,1.2,21099
28,"H2S",2019-05-13 13:00:00,1.2,21100
28,"H2S",2019-05-13 18:00:00,1.3,21105
28,"H2S",2019-05-13 19:00:00,1.4,21106
28,"H2S",2019-05-13 20:00:00,1.2,21107
28,"H2S",2019-05-13 21:00:00,1.3,21108
28,"H2S",2019-05-13 22:00:00,1.3,21109
28,"H2S",2019-05-13 23:00:00,1.6,21110
28,"H2S",2019-05-14 00:00:00,1.3,21111
28,"H2S",2019-05-14 01:00:00,1.4,21112
28,"H2S",2019-05-14 02:00:00,1.3,21113
28,"H2S",2019-05-14 03:00:00,1.2,21114
28,"H2S",2019-05-14 04:00:00,1.4,21115
28,"H2S",2019-05-14 05:00:00,1.5,21116
28,"H2S",2019-05-14 06:00:00,1.4,21117
28,"H2S",2019-05-14 07:00:00,1.2,21118
28,"H2S",2019-05-14 08:00:00,1.5,21119
28,"H2S",2019-05-14 09:00:00,1.6,21120
28,"H2S",2019-05-14 10:00:00,1.4,21121
28,"H2S",2019-05-14 11:00:00,1.2,21122
28,"H2S",2019-05-14 12:00:00,1.2,21123
28,"H2S",2019-05-14 13:00:00,1.3,21124
28,"H2S",2019-05-14 14:00:00,1.4,21125
28,"H2S",2019-05-14 15:00:00,1.1,21126
28,"H2S",2019-05-14 16:00:00,1.1,21127
28,"H2S",2019-05-14 17:00:00,1.2,21128
28,"H2S",2019-05-14 18:00:00,1.3,21129
28,"H2S",2019-05-14 19:00:00,1.2,21130
28,"H2S",2019-05-14 20:00:00,1.3,21131
28,"H2S",2019-05-14 21:00:00,1.1,21132
28,"H2S",2019-05-14 22:00:00,1.1,21133
28,"H2S",2019-05-14 23:00:00,1.3,21134
28,"H2S",2019-05-15 00:00:00,1.2,21135
28,"H2S",2019-05-15 01:00:00,1.1,21136
28,"H2S",2019-05-15 02:00:00,1.2,21137
28,"H2S",2019-05-15 03:00:00,1.2,21138
28,"H2S",2019-05-15 04:00:00,1.2,21139
28,"H2S",2019-05-15 05:00:00,1.4,21140
28,"H2S",2019-05-15 06:00:00,1.2,21141
28,"H2S",2019-05-15 07:00:00,1.3,21142
28,"H2S",2019-05-15 08:00:00,1.1,21143
28,"H2S",2019-05-15 09:00:00,1.1,21144
28,"H2S",2019-05-15 10:00:00,1.2,21145
28,"H2S",2019-05-15 11:00:00,1.2,21146
28,"H2S",2019-05-15 12:00:00,1.2,21147
28,"H2S",2019-05-15 13:00:00,1.1,21148
28,"H2S",2019-05-15 14:00:00,1.1,21149
28,"H2S",2019-05-15 15:00:00,1.1,21150
28,"H2S",2019-05-15 16:00:00,1.1,21151
28,"H2S",2019-05-15 17:00:00,1.1,21152
28,"H2S",2019-05-15 18:00:00,1.2,21153
28,"H2S",2019-05-15 19:00:00,1.1,21154
28,"H2S",2019-05-15 20:00:00,1.2,21155
28,"H2S",2019-05-15 21:00:00,1.1,21156
28,"H2S",2019-05-15 22:00:00,1.1,21157
28,"H2S",2019-05-15 23:00:00,1.2,21158
28,"H2S",2019-05-16 00:00:00,1.3,21159
28,"H2S",2019-05-16 01:00:00,1.4,21160
28,"H2S",2019-05-16 02:00:00,1.3,21161
28,"H2S",2019-05-16 03:00:00,1.2,21162
28,"H2S",2019-05-16 04:00:00,1.2,21163
28,"H2S",2019-05-16 05:00:00,1.2,21164
28,"H2S",2019-05-16 06:00:00,1.4,21165
28,"H2S",2019-05-16 07:00:00,1.4,21166
28,"H2S",2019-05-16 08:00:00,1.3,21167
28,"H2S",2019-05-16 09:00:00,1.3,21168
28,"H2S",2019-05-16 10:00:00,1.4,21169
28,"H2S",2019-05-16 11:00:00,1.2,21170
28,"H2S",2019-05-16 12:00:00,1.2,21171
28,"H2S",2019-05-16 13:00:00,1.3,21172
28,"H2S",2019-05-16 14:00:00,1.3,21173
28,"H2S",2019-05-16 15:00:00,1.2,21174
28,"H2S",2019-05-16 16:00:00,1.2,21175
28,"H2S",2019-05-16 17:00:00,1.3,21176
28,"H2S",2019-05-16 18:00:00,1.1,21177
28,"H2S",2019-05-16 19:00:00,1.3,21178
28,"H2S",2019-05-16 20:00:00,1.2,21179
28,"H2S",2019-05-16 21:00:00,1.2,21180
28,"H2S",2019-05-16 22:00:00,1.3,21181
28,"H2S",2019-05-16 23:00:00,1.2,21182
28,"H2S",2019-05-17 00:00:00,1.2,21183
28,"H2S",2019-05-17 01:00:00,1.1,21184
28,"H2S",2019-05-17 02:00:00,1.2,21185
28,"H2S",2019-05-17 03:00:00,1.2,21186
28,"H2S",2019-05-17 04:00:00,1.1,21187
28,"H2S",2019-05-17 05:00:00,1.1,21188
28,"H2S",2019-05-17 06:00:00,1.2,21189
28,"H2S",2019-05-17 07:00:00,1.4,21190
28,"H2S",2019-05-17 08:00:00,1.2,21191
28,"H2S",2019-05-17 09:00:00,1.1,21192
28,"H2S",2019-05-17 10:00:00,1.2,21193
28,"H2S",2019-05-17 11:00:00,1.2,21194
28,"H2S",2019-05-17 12:00:00,1.2,21195
28,"H2S",2019-05-17 13:00:00,1.2,21196
28,"H2S",2019-05-17 14:00:00,1.3,21197
28,"H2S",2019-05-17 15:00:00,1.2,21198
28,"H2S",2019-05-17 16:00:00,1.3,21199
28,"H2S",2019-05-17 17:00:00,1.2,21200
28,"H2S",2019-05-17 18:00:00,1.2,21201
28,"H2S",2019-05-17 19:00:00,1.1,21202
28,"H2S",2019-05-17 20:00:00,1.3,21203
28,"H2S",2019-05-17 21:00:00,1.2,21204
28,"H2S",2019-05-17 22:00:00,1.2,21205
28,"H2S",2019-05-17 23:00:00,1.2,21206
28,"H2S",2019-05-18 00:00:00,1.2,21207
28,"H2S",2019-05-18 01:00:00,1.2,21208
28,"H2S",2019-05-18 02:00:00,1.2,21209
28,"H2S",2019-05-18 03:00:00,1.2,21210
28,"H2S",2019-05-18 04:00:00,1.2,21211
28,"H2S",2019-05-18 05:00:00,1.3,21212
28,"H2S",2019-05-18 06:00:00,1.2,21213
28,"H2S",2019-05-18 07:00:00,1.3,21214
28,"H2S",2019-05-18 08:00:00,1.3,21215
28,"H2S",2019-05-18 09:00:00,1.3,21216
28,"H2S",2019-05-18 10:00:00,1.3,21217
28,"H2S",2019-05-18 11:00:00,1.4,21218
28,"H2S",2019-05-18 12:00:00,1.2,21219
